X,Y,Z
597.5471,117.9792,654.8455
601.0623,117.5048,658.421
-487.8736,119.064,334.1167
-639.0854,129.1247,286.1113
-91.38571,117.9051,597.0946
-508.2936,165.8605,-503.0329
-487.3528,166.5319,-520.8785
-446.6567,166.223,-536.2924
-507.0598,166.3872,-521.6465
-508.8967,165.8654,-505.2072
-444.9019,166.2251,-537.711
-489.2366,166.4131,-519.6423
-506.176,166.5097,-523.719
657.8779,121.877,585.1893
-462.0175,164.9466,-463.0215
-412.0585,172.1209,-603.355
-491.375,167.0902,-591.8296
-424.6895,172.2046,-615.9151
465.5781,149.2384,-310.2477
461.4835,149.2384,-302.2003
439.4406,149.2384,-281.3554
502.8943,127.632,-375.4387
502.7919,125.7496,-380.8282
435.0285,149.2384,-285.612
495.4338,127.632,-330.5354
494.2088,127.632,-324.0225
756.2813,120.3887,-726.3922
437.2943,149.2384,-283.1741
713.634,118.5105,540.3791
592.7491,127.5716,568.7334
738.7258,121.4999,517.3688
754.225,121.8346,487.172
733.4404,121.8921,514.3541
584.0863,127.3078,570.7879
564.1275,126.4668,546.6733
646.2343,124.5895,489.0077
743.6428,119.3403,499.4533
628.8817,124.3425,475.8595
697.4427,118.5199,544.1187
558.6852,128.5644,566.6133
598.6589,125.7698,560.7493
668.3833,121.7138,541.7784
761.7954,122.5146,500.7857
617.9669,124.347,487.3558
569.0327,126.5959,559.8045
695.8452,118.5354,530.514
746.6178,120.1531,519.1758
644.4956,123.6955,498.0722
758.1537,121.9671,493.5919
705.4912,118.4837,526.7159
-557.1388,121.0986,289.2764
-609.9551,121.1888,284.5992
-592.3643,124.0678,264.8677
-564.27,123.1416,263.2045
728.1878,134.613,6.453918
477.7318,157.7718,26.21727
638.2701,118.04,596.3908
614.4241,117.7,651.4335
-570.1929,127.7608,360.7677
748.2915,151.676,-687.8694
438.429,149.431,-317.223
449.5976,149.4344,-340.456
499.5942,126.3839,-379.0201
455.649,149.431,-291.253
502.4313,126.7393,-378.6229
733.4069,142.8403,-682.1355
733.8969,142.8403,-681.2755
504.9453,127.8741,-376.0849
761.8704,122.2273,-646.5461
734.1774,142.8403,-682.7853
763.7368,122.205,-644.8334
762.5609,120.5847,-721.9155
464.649,149.431,-293.943
439.679,149.431,-299.103
764.0115,120.5847,-721.0538
465.759,149.331,-294.283
504.4813,126.0987,-380.8298
425.0107,149.4344,-319.7518
454.6064,149.4344,-319.5102
446.4439,149.4344,-339.6859
448.109,149.431,-292.943
464.979,149.431,-295.523
426.1716,149.4344,-322.7581
438.509,149.431,-315.913
747.379,151.751,-688.533
506.769,128.0296,-380.2029
763.7062,120.5847,-722.272
443.2282,149.4344,-331.9558
446.699,149.431,-292.893
747.149,151.676,-687.323
761.5712,120.5847,-721.1516
475.2833,127.828,-320.5953
764.881,122.2035,-647.7322
426.3475,149.4344,-320.3681
687.7843,121.02,621.9346
657.0229,121.02,626.4026
617.7114,117.92,649.8051
-483.3041,171.0902,-599.4464
-409.2482,175.7212,-592.4787
-466.3113,169.2936,-473.1121
-419.4173,176.1562,-606.1303
621.7572,118.629,632.5305
465.5818,149.2644,-310.5423
461.3275,149.2644,-302.4503
439.4305,149.2644,-281.65
437.1382,149.2644,-283.4241
495.1393,127.6581,-330.5253
493.9222,127.6581,-324.0911
756.4823,120.4147,-726.6077
502.7383,127.6581,-375.6887
502.6472,125.9671,-380.967
434.734,149.2644,-285.6019
619.2246,117.92,649.1029
-16.35028,118.0624,590.9652
-6.670578,121.9596,545.3967
629.0425,125.5287,485.8056
701.0558,118.8623,535.5134
-592.3245,123.0237,265.802
-557.5293,120.2389,288.2403
-608.9326,120.2667,284.3366
649.0469,118.04,611.2666
600.6936,118.0092,614.5498
482.4868,157.1803,21.32207
639.7301,121.442,593.2813
-477.4604,167.9179,-559.7042
-422.3036,172.1573,-606.4224
-411.7236,171.5918,-593.587
-482.8146,167.0992,-596.5757
-463.7549,165.091,-472.653
-506.1447,166.6484,-526.434
-510.5669,165.8654,-507.3524
-490.7649,166.1954,-517.4044
-443.5979,166.2817,-540.0958
-525.0785,168.7414,-488.4588
-426.7123,167.4265,-529.4913
-474.6624,168.6142,-510.1457
-495.8533,165.8654,-508.4508
-430.5687,166.5264,-542.7854
-516.2371,165.8487,-481.3426
133.272,133.7668,-128.6325
141.118,133.7112,-141.608
-36.14808,115.1775,676.939
132.958,122.615,-141.7381
139.632,122.615,-129.1721
173.962,122.615,-128.6621
-52.00271,115.158,687.384
177.1961,133.7668,-128.6297
683.9108,130.27,568.9098
-568.8362,120.211,358.1891
-668.645,119.8689,362.2561
-475.7828,121.31,287.8794
-54.54481,117.3658,515.3764
-54.90099,116.9563,545.5345
-57.17075,113.5934,528.2562
-25.30022,121.15,534.1261
-39.40041,119.6012,556.509
-22.54504,121.3912,535.5017
-41.72659,119.0188,554.5618
-57.61249,117.0457,515.5449
-56.99875,113.8638,531.3284
-55.32999,116.5571,542.5017
729.6631,134.2221,12.5963
-489.5215,118.291,334.1128
477.5531,155.5919,30.55714
-93.02975,117.0739,608.3245
-58.20983,120.8572,513.2006
-60.5243,116.6835,531.3484
-52,119.4616,541.5767
-24.26605,124.1651,538.6201
-40.17458,122.1179,551.6692
-498.8627,122.6627,276.0546
-519.2813,125.2531,383.9715
476.3503,157.9276,27.02339
-570.7288,126.3463,356.5623
-636.0726,129.9581,288.4782
665.1896,121.03,582.0805
628.6422,125.3589,488.1008
700.6774,118.7614,537.8164
-502.2014,128.5681,285.1342
689.0882,130.551,565.7672
682.8619,120.89,594.6506
769.1162,151.5859,-688.2837
779.5116,151.5859,-668.9811
774.1967,142.7502,-698.6681
754.004,142.7502,-702.9722
484.5555,149.3443,-301.3072
-37.80519,121.178,515.0118
-30.81343,116.0612,549.6014
-68.73183,115.5127,534.0245
-591.3469,123.2165,259.8897
-556.0207,119.2726,293.9621
-614.8182,119.6353,285.2895
-537.0376,121.1967,272.0789
-565.2165,122.7947,266.5838
-494.9096,118.291,330.8694
-452.9286,166.8737,-605.4164
-451.5945,167.3481,-561.344
-451.4176,166.9059,-597.6509
-478.7361,165.5663,-485.6368
-460.9675,166.8873,-597.9517
-545.7907,118.01,371.2193
165.2317,141.8877,-343.2823
-22.68451,119.0095,580.8331
-7.127304,122.1516,557.3731
-471.4592,119.88,276.6154
-659.9738,117.8175,353.9965
122.4515,142.7755,-390.752
658.8077,121.02,626.1707
685.9995,121.02,622.1665
612.4646,117.7,648.751
654.4202,121.04,583.6915
-514.5284,168.8124,-518.1287
-456.1063,170.1498,-541.757
-488.4362,168.8124,-496.5701
689.0147,130.551,566.9557
-480.748,118.724,313.498
658.7844,119.339,585.2826
-22.15397,118.6137,588.5593
-3.254272,122.539,550.6663
121.4211,142.1699,-387.9058
-483.1299,118.724,312.666
665.0338,121.03,580.0627
620.5488,117.92,649.4999
683.6402,120.89,595.3704
664.3873,121.03,581.3876
682.949,120.89,596.6726
-440.1558,173.18,-585.4319
-497.8669,171.4445,-470.6124
-460.9704,173.3528,-567.6553
-511.9192,171.4426,-468.5135
6.790956,802.4434,433.462
7.161097,1048.7,193.7212
4.204673,788.9218,407.3459
5.980663,1023.176,178.3939
-567.3646,123.8123,266.2059
164.8586,141.9832,-340.2194
597.7562,118.1963,616.0599
650.749,118.04,614.1032
-570.7498,127.4851,359.7762
-494.8517,121.8814,284.2553
-547.4339,117.75,372.7825
-455.1256,172.7113,-581.0701
-495.592,171.4112,-453.7398
-465.8346,169.2696,-444.6483
-479.8021,170.6502,-456.652
-495.7598,172.3034,-571.6844
-471.2932,173.428,-573.9905
-444.3952,173.112,-558.1251
-450.0148,172.6332,-595.3985
626.6252,130.9994,601.6788
635.8434,131.1158,619.3296
630.4539,130.5877,610.4595
-563.4456,123.004,263.6606
700.7964,118.8358,536.8277
628.7723,125.4651,487.1164
-498.7439,165.3914,-451.0689
-463.911,162.5119,-442.6631
-453.0304,166.7113,-584.6642
-446.2342,166.6441,-593.6249
-477.28,164.5057,-453.6203
-473.4547,167.4135,-570.4606
-497.1129,166.3324,-567.7065
-446.673,167.0834,-554.6937
443.5232,149.4154,-332.0248
747.444,151.657,-687.392
446.994,149.412,-292.962
761.8662,120.5657,-721.2206
426.6425,149.4154,-320.4371
475.5783,127.8091,-320.6643
765.454,122.0565,-647.6814
425.3057,149.4154,-319.8208
504.7203,126.0092,-380.6041
446.7389,149.4154,-339.7549
454.9014,149.4154,-319.5792
465.274,149.412,-295.592
448.404,149.412,-293.012
426.4666,149.4154,-322.8271
507.0314,127.9517,-380
438.804,149.412,-315.982
747.674,151.732,-688.602
763.9855,120.5657,-722.1546
762.4474,122.1901,-646.6811
764.3283,122.1583,-644.8521
734.4724,142.8213,-682.8543
762.856,120.5657,-721.9846
464.944,149.412,-294.012
439.974,149.412,-299.172
764.3065,120.5657,-721.1229
466.054,149.312,-294.352
438.724,149.412,-317.292
748.5865,151.657,-687.9384
449.8926,149.4154,-340.525
502.6921,126.646,-378.4245
499.676,126.7055,-379.0976
455.944,149.412,-291.322
505.2399,127.8087,-375.9266
733.6762,142.8213,-681.9969
734.1662,142.8213,-681.1369
653.6883,118.04,612.2502
599.4124,118.1902,619.1144
-75.36223,118.5423,533.3537
-37.46558,117.052,546.7103
-37.69396,123.1101,522.072
629.6931,130.4294,609.205
635.1067,130.7196,618.1138
626.2184,130.8793,600.2653
-83.27454,112.79,663.4787
152.7,116.26,-69.5201
152.7,116.26,-46.02007
183.81,116.26,-69.26001
-41.16429,121.8423,550.4941
-23.01185,124.2691,539.5433
-60.70406,116.8056,532.894
-51.94999,119.259,540.0299
-59.75914,120.7746,513.0306
-457.298,169.7556,-612.5178
-454.7287,170.516,-572.0347
-431.4566,170.4333,-586.5039
-481.7039,168.4702,-477.388
-556.1813,119.3098,293.7732
-614.6127,119.658,285.1477
-591.2785,123.2181,260.131
-591.9698,123.2015,264.6079
-557.3717,120.163,289.4864
-610.1904,120.2581,284.3706
130.8375,130.3401,413.8489
443.9681,131.602,-189.4827
-331.2098,125.9093,87.14233
340.0505,123.0195,-94.13324
110.9501,130.8665,-352.5931
567.7659,118.5718,-501.6847
-352.7441,127.4498,574.6429
134.534,131.2799,-337.206
-155.8274,121.6857,504.795
224.5024,139.347,-522.5746
167.6789,135.0835,-386.1076
-261.5776,130.9062,-82.88782
-307.1663,128.7489,75.73364
301.524,153.8868,393.6984
171.9693,134.296,-366.1797
147.3465,135.6852,-397.0489
358.124,126.0641,-178.5752
222.5098,138.5874,-542.2469
-352.8082,127.022,94.54932
-762.6155,115.6247,133.2379
-764.8893,115.9423,139.9253
-127.4049,136.866,-725.3786
225.8085,136.0268,-559.6577
579.5494,116.574,-507.7687
-732.5873,114.3364,139.0825
122.6743,133.0603,388.1027
-136.0486,124.4344,523.6304
144.1497,131.2889,422.7783
-381.787,121.2377,364.5205
-359.5261,124.0658,560.1105
202.2632,116.501,84.32556
448.3651,128.0595,-161.8701
-165.657,124.2669,526.093
132.9154,128.3443,442.1581
111.0661,131.4924,-371.7672
-168.6882,124.5292,505.999
415.6749,117.7688,-691.0172
-249.1337,131.2009,-104.9725
-344.5934,123.8078,556.1075
151.0896,138.5934,387.0383
-711.5809,113.0234,98.20959
308.1691,141.0172,127.5753
-424.1398,172.2076,-617.5516
-462.6747,164.9879,-461.4256
-493.0977,167.0802,-591.9402
-411.1787,172.2617,-604.8336
631.1085,125.1886,489.3777
703.1561,118.7695,539.0804
-11.61677,118.0485,580.4835
-80.42902,117.9701,600.338
-64.08125,118.0084,609.8533
-8.838234,116.558,594.0439
-80.89442,117.8385,607.3837
-659.8502,116.21,394.8571
-454.9744,121.5876,300.2462
-607.048,125.5051,257.6561
-607.6691,114.6533,381.8127
-663.4955,124.8079,320.0621
-642.7103,116.56,368.6371
-521.8121,117.6277,308.8227
-676.8318,117.4853,378.2448
681.8813,120.89,595.6799
641.9473,118.04,596.2814
666.1346,121.03,581.0186
599.8292,121.2015,620.1965
654.827,121.04,611.9099
482.6078,157.2687,22.44504
-459.4705,168.7599,-467.0983
-415.1548,175.6815,-599.4327
-486.7938,171.0902,-591.016
-426.6671,176.1692,-611.67
130.0891,129.8993,416.705
446.4406,131.4142,-187.8204
-329.3655,125.5798,84.81824
339.4314,123.3439,-97.03546
110.9597,130.8361,-349.6081
-355.6113,127.1917,573.8528
564.7811,118.579,-501.7318
136.5066,131.2272,-334.9661
-158.4166,121.7859,503.3127
164.714,135.0947,-385.7606
225.2721,139.4955,-525.4551
-305.4222,128.9639,78.14685
-258.9416,130.9169,-84.28882
300.9436,153.9266,390.7705
224.6414,138.799,-544.3259
-352.2126,127.3807,91.64624
173.9266,134.3954,-368.4314
145.1023,135.5409,-395.0858
361.1088,126.0211,-178.5992
-759.8301,115.7891,132.1768
-763.942,116.3419,142.7279
227.6116,135.4465,-561.9649
-127.5099,137.3212,-722.4302
581.6268,116.4215,-505.6303
-734.6455,114.8471,141.1836
-138.4987,124.6884,525.3168
144.7858,131.7546,419.8992
-380.3894,121.2377,361.8828
125.6466,133.3348,388.1398
-357.1812,124.5748,561.8864
204.8778,116.799,85.73474
449.2389,128.3343,-164.7112
-167.097,124.35,523.4795
132.5623,128.54,439.2003
108.609,131.3943,-370.0747
-171.6355,124.8428,506.3539
-345.0999,123.5785,553.1747
153.8165,138.7767,388.2389
413.6371,117.7693,-688.8358
-251.5606,131.1773,-103.2344
-713.6563,112.9389,100.3536
305.3354,141.0558,126.637
-574.0345,129.2243,358.7586
350.9537,165.6678,134.4181
-481.7586,128.3923,394.2821
151.62,116.26,-62.7501
151.62,116.26,-39.25006
184.89,116.26,-76.03001
-88.59753,112.79,659.1584
-496.1968,121.8649,284.2029
650.4874,118.04,614.7769
597.1018,118.2216,615.7543
-489.1668,118.915,332.0502
638.5172,118.04,598.3987
484.6194,157.1201,22.18666
-614.5876,119.6517,285.3519
-555.9809,119.2996,293.7275
-591.4785,123.1937,260.0884
761.8972,120.5407,-721.0526
426.6735,149.3904,-320.2691
475.6093,127.784,-320.4963
765.4064,122.0374,-647.3477
443.5542,149.3904,-331.8568
747.475,151.632,-687.224
447.025,149.387,-292.794
506.9038,127.9294,-379.8558
747.705,151.707,-688.434
438.835,149.387,-315.814
763.9119,120.5407,-722.0004
425.3367,149.3904,-319.6528
504.7433,126.1976,-380.5648
446.7699,149.3904,-339.5869
454.9324,149.3904,-319.4112
448.435,149.387,-292.844
465.305,149.387,-295.424
426.4976,149.3904,-322.6591
440.005,149.387,-299.004
464.975,149.387,-293.844
764.3375,120.5407,-720.9548
466.085,149.287,-294.184
762.508,122.1412,-646.3525
764.324,122.1303,-644.5156
734.5034,142.7963,-682.6863
762.887,120.5407,-721.8165
502.6644,126.8092,-378.3237
455.975,149.387,-291.154
499.71,126.7346,-378.909
505.1541,127.861,-375.7609
733.591,142.7963,-681.8488
734.081,142.7963,-680.9888
438.755,149.387,-317.124
748.6175,151.632,-687.7704
449.9236,149.3904,-340.357
683.3983,118.02,623.0225
661.4088,118.02,625.3148
-88.68132,117.6611,599.4586
685.0195,130.27,568.4438
681.5566,121.008,624.8262
663.2505,121.008,623.511
-484.4794,125.6658,395.8525
-659.9738,117.8175,353.9965
-471.4592,119.88,276.6154
641.0193,129.908,573.994
628.6961,129.908,587.963
630.9652,124.9998,634.9711
692.9061,130.708,602.3038
660.8242,121.04,586.9971
-490.3779,118.291,335.1104
358.5359,130.6073,-176.8997
173.8285,138.574,-364.8161
145.7961,140.1953,-397.9835
-350.3693,131.1717,95.22009
223.5216,143.2273,-541.215
303.5912,158.2306,393.0082
-260.2343,135.1944,-81.03717
-309.4071,132.7217,77.41101
226.2838,143.8539,-522.2113
167.1104,139.4122,-388.2422
-154.6984,125.7778,502.4291
132.893,135.4008,-335.2202
567.4817,122.7659,-504.1232
-352.6868,131.4424,571.8727
108.7632,135.1894,-352.2092
342.3092,127.3086,-94.47797
-328.9402,130.1363,87.91663
443.2819,135.9272,-187.3757
128.1334,134.3696,414.1101
308.6094,145.3221,125.3635
-713.5485,117.2808,96.9364
-250.6699,135.5559,-106.4866
413.845,122.0924,-692.2723
150.1006,142.6712,389.4901
-342.2634,127.9378,555.0435
-168.8658,128.7485,503.5942
109.5874,135.9349,-373.0692
134.374,132.9756,441.9543
-163.6683,128.4933,524.7516
450.6566,132.2767,-161.1071
201.1567,120.8628,86.16089
-361.0762,128.4715,561.4542
122.6125,136.9577,391.0051
-379.7108,125.5717,365.2439
145.8088,135.7947,423.5286
-137.3848,128.6623,521.6414
-733.6304,118.7936,137.4504
578.7202,121.0901,-506.1765
-128.7879,141.5051,-725.8071
227.5291,140.5661,-559.8854
-761.9727,120.2147,134.6997
-767.4283,120.0381,140.5542
-53.62999,119.2408,539.8911
-59.04419,116.9219,533.1648
-59.99347,120.2684,514.6215
-42.48626,121.6896,551.5291
-21.9545,124.4039,538.2372
655.5718,117.95,621.5293
-436.6285,170.2128,-587.6481
-496.9716,168.4415,-466.5703
-464.4085,170.3404,-565.3613
-507.8778,168.4396,-469.4118
-494.3277,119.014,332.4968
736.1757,149.0342,9.107506
-94.27951,118.2335,535.8552
-45.88143,122.244,507.1713
-74.65149,114.6278,513.3911
-22.56199,121.8057,521.7138
639.0853,118.04,597.3093
613.72,118.1056,650.3663
-497.7765,122.7139,275.731
681.9711,118.0403,612.4902
642.1396,121.04,598.0917
166.7884,138.0488,-341.6024
-546.8907,118.37,362.5362
-425.2127,176.2022,-617.2783
-492.5875,171.0802,-590.9797
-412.5602,176.1624,-604.5907
-461.2932,168.8922,-461.6003
694.9564,118.4508,528.775
746.5092,120.5161,521.0934
705.8041,118.4807,524.7863
645.7401,123.4549,499.5603
759.9712,122.3936,493.0121
696.0757,118.4094,545.5116
557.097,128.8258,565.5041
599.1274,125.875,562.6443
629.6967,124.257,474.0848
616.8716,123.911,485.7965
567.082,126.7155,559.8484
763.641,122.5146,501.4301
669.0498,122.2147,543.5466
731.804,122.3487,515.3209
562.4415,126.586,545.6913
744.2678,119.4672,501.3011
648.1728,124.458,489.2225
583.698,127.3533,572.7032
715.584,118.4304,540.4916
755.9857,121.8346,486.3226
593.0597,127.8646,570.641
737.6086,121.9042,518.9211
-563.3074,122.9963,263.4862
350.6984,165.6678,135.6378
123.5183,138.542,-389.7916
-517.6937,165.9089,-514.0051
-461.1519,167.5857,-543.6063
-491.677,165.9154,-492.501
718.1319,148.74,-622.3486
716.1995,152.0852,-626.8605
717.6085,152.085,-628.2262
715.6669,152.085,-628.2941
713.9376,148.74,-626.073
715.1239,148.74,-623.9771
716.5534,148.74,-623.9211
722.2081,152.085,-621.3772
721.5877,148.74,-619.3575
722.639,148.74,-619.0236
724.3465,136.884,-629.3474
723.3481,136.871,-628.4189
720.8675,136.842,-627.0136
734.5733,136.833,-643.3849
736.4266,136.795,-643.4093
733.9789,136.832,-640.6292
717.0607,125.705,-623.331
717.0757,125.6147,-622.1618
722.3879,129.4897,-628.3853
718.1985,125.705,-623.2992
-428.4852,121.0013,334.1358
-619.4399,121.6887,223.3251
-485.782,119.37,315.2378
-632.6393,116.3512,369.7718
-599.5187,114.3617,400.3117
-538.4523,116.3449,320.5327
-504.9187,124.6617,397.4117
-421.1165,127.6962,288.9081
-620.1194,121.5947,279.9308
-641.5132,124.8888,253.9004
-551.437,126.2232,224.7551
-452.041,121.648,368.5769
-667.3199,120.9405,345.1634
-636.7187,115.7617,401.3117
-514.2401,126.17,255.5754
-625.6317,123.0607,267.6118
-548.5292,120.5794,287.1629
-455.6187,124.3617,393.2117
-473.6583,120.0982,305.1147
-549.9889,115.4209,352.9865
-487.2523,120.8449,294.6328
-427.1606,123.9503,309.1331
-432.6521,127.702,265.3564
-503.9329,119.0482,353.6731
-591.1069,114.7582,377.7893
-436.261,127.4918,278.2704
-416.154,128.4408,266.0244
-605.4523,120.1449,303.3328
-574.1187,116.7617,402.5117
-587.4524,127.3288,220.8369
-653.6858,115.964,391.0868
-619.7187,115.1617,392.5117
681.0353,118.0451,613.2839
-503.2869,122.1101,280.6978
480.4539,157.4649,24.6288
-563.3033,122.9825,264.2495
-473.3295,122.94,291.1499
-667.7618,120.2232,366.5534
656.6182,118.04,587.7517
654.2885,117.95,618.1226
685.7228,117.89,597.0353
-90.22655,117.602,532.4166
-41.75959,122.9207,503.8244
-70.52456,115.8801,510.221
-17.48406,122.3144,520.0997
156.603,134.06,-137.0901
179.2401,133.8384,-141.1568
151.28,122.72,-132.4101
-52.11633,113.2361,671.3021
160.15,122.72,-138.2001
165.19,122.72,-142.0301
133.33,134.1001,-137.5062
-62.08431,112.8601,673.9198
151.28,116.26,-75.42009
185.23,116.26,-63.36002
151.28,116.26,-51.92007
-77.45499,112.79,665.199
662.2493,118.03,579.7944
756.588,120.4367,-727.635
492.9766,127.68,-323.676
494.3381,127.68,-329.8736
436.1732,149.2864,-283.7921
501.7072,126.2599,-381.2798
433.9328,149.2864,-284.9502
501.7733,127.68,-376.0567
460.3624,149.2864,-302.8182
438.7788,149.2864,-282.4511
464.9685,149.2864,-311.3733
689.3075,130.551,567.7824
-460.0615,168.806,-467.7088
-486.4062,171.0902,-591.7736
-414.6576,175.6788,-598.7422
-426.0347,176.1675,-611.1007
349.9075,165.6678,131.743
642.7233,121.04,597.644
-481.6361,168.1476,-558.1396
23.00896,1032.238,186.58
21.86513,792.597,418.0087
22.25607,794.5454,421.7341
23.18419,1036.089,188.8933
483.4523,157.25,22.84792
-552.7963,117.07,366.6529
478.1758,155.5691,30.74871
704.8618,118.8251,535.4787
632.8417,125.2939,485.7903
667.451,118.0862,629.6028
-58.9433,118.9915,519.1085
-54.36071,117.1054,532.217
-58.22699,119.4138,541.1967
-20.45885,124.6571,533.7023
-44.98546,121.578,555.6044
-457.6357,166.8536,-596.5152
-479.7594,165.6517,-479.3997
-462.1264,166.8773,-604.1657
-446.691,166.913,-606.44
-457.8047,167.5133,-560.1771
120.7163,134.8292,-393.5243
-503.3292,122.1542,280.2831
655.2856,117.95,619.7903
-484.7814,165.3854,-475.5178
-428.5547,167.4333,-584.2536
-454.4058,166.7216,-610.3008
-457.5362,167.4504,-574.3162
726.7136,134.5512,13.18203
687.4969,130.275,567.6711
657.1862,118.04,586.6623
660.218,121.02,623.8306
684.5892,121.02,624.5066
-106.652,118.612,151.1086
-70.63109,134.0901,121.8454
-118.1309,112.6658,133.9256
-138.0662,116.372,174.6024
-125.1221,112.6219,-357.5159
97.32503,120.254,-29.93103
-127.8126,130.6521,177.7131
-80.88821,168.4198,203.628
160.175,122.371,-100.064
-105.1697,125.7972,169.2452
-146.4379,153.0371,183.0569
276.2444,124.5831,-623.806
-103.629,111.3036,760.5341
-81.20306,132.039,165.6118
182.0251,119.111,17.49597
92.85602,116.461,2.675018
-94.28085,164.0729,233.0073
-123.1908,130.0756,130.4226
-154.2348,153.7679,199.673
